Date, Open, High, Low, Close
02/10/04, 4404.95, 4432.10, 4400.80, 4404.95
02/09/04, 4434.42, 4436.80, 4404.20, 4434.42
02/06/04, 4402.72, 4407.50, 4384.10, 4402.72
02/05/04, 4384.35, 4404.00, 4378.40, 4384.35
02/04/04, 4398.46, 4409.30, 4369.10, 4398.46
02/03/04, 4390.58, 4392.10, 4357.40, 4390.58
02/02/04, 4381.37, 4411.60, 4366.90, 4381.37
01/30/04, 4390.68, 4436.20, 4390.70, 4390.68
01/29/04, 4411.53, 4466.70, 4410.20, 4411.53
01/28/04, 4468.12, 4474.20, 4426.80, 4468.12
01/27/04, 4447.00, 4479.50, 4444.80, 4447.00
01/26/04, 4445.48, 4482.50, 4432.90, 4445.48
01/23/04, 4460.81, 4483.00, 4438.60, 4460.81
01/22/04, 4476.79, 4531.40, 4476.80, 4476.79
01/21/04, 4511.18, 4511.20, 4486.90, 4511.18
01/20/04, 4499.27, 4527.50, 4498.50, 4499.27
01/19/04, 4518.14, 4526.30, 4487.70, 4518.14
01/16/04, 4487.88, 4491.70, 4457.20, 4487.88
01/15/04, 4456.08, 4474.00, 4443.30, 4456.08
01/14/04, 4461.39, 4464.50, 4431.10, 4461.39
01/13/04, 4440.14, 4477.40, 4436.60, 4440.14
01/12/04, 4449.61, 4466.00, 4443.40, 4449.61
01/09/04, 4466.29, 4495.80, 4445.10, 4466.29
01/08/04, 4494.17, 4520.10, 4480.00, 4494.17
01/07/04, 4472.97, 4512.10, 4466.20, 4472.97
01/06/04, 4505.22, 4522.90, 4489.90, 4505.22
01/05/04, 4513.25, 4515.20, 4494.90, 4513.25
01/02/04, 4510.18, 4518.00, 4477.80, 4510.18
12/31/03, 4476.87, 4491.80, 4470.70, 4476.87
12/30/03, 4470.38, 4477.00, 4452.80, 4470.38
12/29/03, 4457.49, 4460.90, 4432.80, 4457.49
12/24/03, 4444.70, 4457.40, 4432.90, 4444.70
12/23/03, 4440.87, 4440.90, 4411.50, 4440.87
12/22/03, 4423.98, 4431.50, 4392.40, 4423.98
12/19/03, 4412.28, 4427.80, 4389.00, 4412.28
12/18/03, 4397.26, 4402.70, 4347.70, 4397.26
12/17/03, 4354.23, 4366.50, 4333.10, 4354.23
12/16/03, 4332.96, 4351.00, 4329.00, 4332.96
12/15/03, 4347.99, 4397.20, 4348.00, 4347.99
12/12/03, 4347.64, 4366.80, 4329.80, 4347.64
12/11/03, 4331.27, 4347.20, 4316.20, 4331.27
12/10/03, 4335.39, 4379.30, 4312.50, 4335.39
12/09/03, 4379.58, 4407.50, 4360.70, 4379.58
12/08/03, 4359.84, 4367.30, 4338.30, 4359.84
12/05/03, 4367.03, 4385.40, 4337.70, 4367.03
12/04/03, 4378.21, 4391.30, 4371.50, 4378.21
12/03/03, 4392.02, 4401.60, 4373.00, 4392.02
12/02/03, 4378.94, 4416.50, 4359.90, 4378.94
12/01/03, 4410.03, 4410.00, 4350.80, 4410.03
11/28/03, 4342.60, 4380.20, 4333.20, 4342.60
11/27/03, 4361.09, 4390.40, 4350.70, 4361.09
11/26/03, 4370.35, 4423.60, 4366.70, 4370.35
11/25/03, 4388.75, 4409.40, 4378.10, 4388.75
11/24/03, 4382.35, 4384.50, 4320.80, 4382.35
11/21/03, 4319.02, 4324.00, 4295.60, 4319.02
11/20/03, 4307.98, 4356.50, 4270.50, 4307.98
11/19/03, 4327.35, 4340.30, 4316.10, 4327.35
11/18/03, 4354.70, 4375.30, 4339.60, 4354.70
11/17/03, 4338.88, 4390.70, 4337.30, 4338.88
11/14/03, 4396.99, 4411.30, 4375.10, 4396.99
11/13/03, 4373.04, 4406.80, 4361.20, 4373.04
11/12/03, 4371.25, 4372.70, 4336.20, 4371.25
11/11/03, 4345.07, 4349.20, 4313.50, 4345.07
11/10/03, 4341.76, 4373.90, 4338.60, 4341.76
11/07/03, 4376.87, 4389.20, 4325.90, 4376.87
11/06/03, 4324.19, 4337.70, 4283.40, 4324.19
11/05/03, 4303.43, 4327.50, 4288.10, 4303.43
11/04/03, 4330.25, 4352.60, 4322.40, 4330.25
11/03/03, 4332.57, 4338.10, 4286.10, 4332.57
10/31/03, 4287.59, 4292.30, 4274.00, 4287.59
10/30/03, 4300.93, 4332.90, 4260.30, 4300.93
10/29/03, 4265.65, 4293.10, 4256.20, 4265.65
10/28/03, 4272.93, 4280.10, 4255.60, 4272.93
10/27/03, 4251.31, 4267.00, 4238.10, 4251.31
10/24/03, 4239.00, 4248.70, 4219.00, 4239.00
10/23/03, 4240.22, 4277.60, 4212.50, 4240.22
10/22/03, 4285.63, 4359.40, 4266.10, 4285.63
10/21/03, 4352.31, 4377.60, 4347.10, 4352.31
10/20/03, 4347.55, 4370.40, 4329.40, 4347.55
10/17/03, 4343.97, 4360.10, 4334.50, 4343.97
10/16/03, 4339.68, 4371.20, 4326.40, 4339.68
10/15/03, 4368.82, 4393.80, 4341.00, 4368.82
10/14/03, 4334.09, 4375.00, 4323.90, 4334.09
10/13/03, 4362.34, 4362.30, 4328.00, 4362.34
10/10/03, 4311.02, 4327.00, 4291.40, 4311.02
10/09/03, 4313.88, 4316.80, 4259.20, 4313.88
10/08/03, 4268.59, 4315.60, 4257.50, 4268.59
10/07/03, 4271.96, 4275.60, 4241.70, 4271.96
10/06/03, 4270.10, 4286.00, 4260.20, 4270.10
10/03/03, 4274.04, 4285.40, 4206.80, 4274.04
10/02/03, 4209.06, 4209.10, 4172.00, 4209.06
10/01/03, 4169.19, 4169.20, 4094.20, 4169.19
09/30/03, 4091.31, 4164.00, 4081.80, 4091.31
09/29/03, 4142.72, 4190.70, 4135.90, 4142.72
09/26/03, 4157.13, 4201.90, 4146.40, 4157.13
09/25/03, 4202.18, 4225.40, 4176.50, 4202.18
09/24/03, 4236.39, 4265.30, 4223.40, 4236.39
09/23/03, 4221.71, 4251.40, 4200.80, 4221.71
09/22/03, 4228.15, 4251.40, 4198.20, 4228.15
09/19/03, 4257.01, 4321.00, 4244.80, 4257.01
09/18/03, 4314.70, 4314.70, 4284.40, 4314.70
09/17/03, 4292.96, 4329.60, 4293.00, 4292.96
09/16/03, 4298.98, 4301.90, 4259.50, 4298.98
09/15/03, 4260.92, 4277.00, 4244.00, 4260.92
09/12/03, 4237.81, 4276.20, 4229.60, 4237.81
09/11/03, 4242.19, 4266.20, 4227.20, 4242.19
09/10/03, 4252.08, 4263.60, 4240.70, 4252.08
09/09/03, 4263.91, 4293.70, 4254.30, 4263.91
09/08/03, 4292.09, 4298.00, 4270.90, 4292.09
09/05/03, 4257.20, 4261.00, 4227.10, 4257.20
09/04/03, 4248.83, 4270.20, 4240.70, 4248.83
09/03/03, 4262.12, 4279.10, 4204.40, 4262.12
09/02/03, 4204.36, 4218.50, 4193.30, 4204.36
09/01/03, 4204.43, 4222.10, 4161.10, 4204.43
08/29/03, 4161.06, 4227.70, 4161.10, 4161.06
08/28/03, 4197.97, 4229.00, 4182.50, 4197.97
08/27/03, 4206.39, 4214.30, 4177.40, 4206.39
08/26/03, 4177.36, 4227.80, 4171.60, 4177.36
08/22/03, 4225.89, 4265.30, 4222.00, 4225.89
08/21/03, 4223.48, 4250.40, 4217.10, 4223.48
08/20/03, 4217.36, 4254.40, 4196.50, 4217.36
08/19/03, 4250.82, 4286.90, 4246.30, 4250.82
08/18/03, 4272.12, 4272.60, 4244.60, 4272.12
08/15/03, 4247.34, 4266.40, 4233.50, 4247.34
08/14/03, 4237.83, 4242.80, 4180.70, 4237.83
08/13/03, 4180.68, 4216.80, 4175.10, 4180.68
08/12/03, 4185.57, 4203.50, 4170.90, 4185.57
08/11/03, 4176.66, 4181.70, 4147.80, 4176.66
08/08/03, 4147.79, 4160.70, 4095.60, 4147.79
08/07/03, 4095.56, 4095.60, 4059.70, 4095.56
08/06/03, 4070.42, 4121.00, 4044.90, 4070.42
08/05/03, 4121.02, 4131.00, 4091.10, 4121.02
08/04/03, 4100.05, 4147.40, 4086.20, 4100.05
08/01/03, 4098.43, 4157.00, 4096.70, 4098.43
07/31/03, 4157.02, 4171.00, 4114.10, 4157.02
07/30/03, 4141.17, 4159.30, 4131.70, 4141.17
07/29/03, 4137.01, 4164.40, 4125.00, 4137.01
07/28/03, 4148.82, 4183.00, 4131.20, 4148.82
07/25/03, 4131.18, 4149.60, 4116.30, 4131.18
07/24/03, 4149.60, 4155.20, 4086.50, 4149.60
07/23/03, 4086.49, 4115.20, 4077.90, 4086.49
07/22/03, 4079.75, 4079.70, 4043.50, 4079.75
07/21/03, 4044.28, 4097.90, 4043.80, 4044.28
07/18/03, 4073.20, 4090.30, 4056.60, 4073.20
07/17/03, 4056.57, 4082.60, 4031.90, 4056.57
07/16/03, 4077.13, 4132.00, 4077.10, 4077.13
07/15/03, 4102.50, 4135.60, 4102.50, 4102.50
07/14/03, 4127.64, 4135.90, 4058.10, 4127.64
07/11/03, 4058.14, 4064.20, 4013.70, 4058.14
07/10/03, 4028.76, 4068.20, 4014.50, 4028.76
07/09/03, 4054.69, 4086.60, 4048.60, 4054.69
07/08/03, 4073.60, 4088.20, 4051.40, 4073.60
07/07/03, 4074.77, 4076.80, 4021.10, 4074.77
07/04/03, 4021.50, 4031.40, 4001.30, 4021.50
07/03/03, 4024.80, 4031.40, 3980.30, 4024.80
07/02/03, 4006.86, 4025.80, 3963.90, 4006.86
07/01/03, 3963.92, 4040.70, 3951.50, 3963.92
06/30/03, 4031.17, 4099.00, 4021.60, 4031.17
06/27/03, 4067.84, 4073.10, 4040.80, 4067.84
06/26/03, 4041.67, 4077.20, 4029.20, 4041.67
06/25/03, 4067.86, 4089.90, 4049.80, 4067.86
06/24/03, 4060.93, 4094.90, 4052.40, 4060.93
06/23/03, 4087.89, 4160.10, 4081.30, 4087.89
06/20/03, 4160.14, 4169.10, 4119.00, 4160.14
06/19/03, 4131.46, 4210.80, 4128.70, 4131.46
06/18/03, 4207.01, 4218.80, 4172.80, 4207.01
06/17/03, 4190.36, 4199.10, 4152.90, 4190.36
06/16/03, 4152.90, 4174.30, 4112.40, 4152.90
06/13/03, 4134.12, 4180.10, 4124.90, 4134.12
06/12/03, 4161.26, 4193.60, 4150.00, 4161.26
06/11/03, 4150.15, 4162.10, 4113.00, 4150.15
06/10/03, 4113.01, 4132.40, 4108.60, 4113.01
06/09/03, 4129.09, 4150.80, 4101.10, 4129.09
06/06/03, 4150.79, 4178.50, 4104.30, 4150.79
06/05/03, 4104.25, 4148.40, 4083.10, 4104.25
06/04/03, 4126.55, 4143.50, 4093.10, 4126.55
06/03/03, 4115.73, 4129.30, 4074.40, 4115.73
06/02/03, 4129.28, 4129.30, 4048.10, 4129.28
05/30/03, 4048.14, 4096.00, 4048.10, 4048.14
05/29/03, 4083.59, 4095.50, 4044.40, 4083.59
05/28/03, 4071.86, 4073.10, 3992.40, 4071.86
05/27/03, 3992.38, 4000.70, 3920.20, 3992.38
05/23/03, 3979.84, 4012.00, 3954.00, 3979.84
05/22/03, 3990.45, 3990.40, 3936.40, 3990.45
05/21/03, 3936.38, 3971.60, 3907.80, 3936.38
05/20/03, 3971.61, 3985.00, 3928.40, 3971.61
05/19/03, 3941.34, 4049.00, 3932.50, 3941.34
05/16/03, 4049.01, 4080.80, 4011.10, 4049.01
05/15/03, 4011.08, 4020.30, 3965.60, 4011.08
05/14/03, 3975.02, 4023.20, 3971.70, 3975.02
05/13/03, 3999.89, 4008.80, 3976.10, 3999.89
05/12/03, 3987.44, 3991.00, 3941.10, 3987.44
05/09/03, 3969.35, 3974.50, 3912.80, 3969.35
05/08/03, 3928.87, 3992.90, 3919.50, 3928.87
05/07/03, 3992.90, 4038.50, 3981.70, 3992.90
05/06/03, 4006.39, 4007.00, 3952.60, 4006.39
05/02/03, 3952.59, 3952.60, 3880.10, 3952.59
05/01/03, 3880.13, 3926.00, 3875.30, 3880.13
04/30/03, 3925.97, 3943.00, 3912.30, 3925.97
04/29/03, 3927.82, 3976.20, 3915.00, 3927.82
04/28/03, 3940.25, 3943.00, 3855.50, 3940.25
04/25/03, 3870.20, 3919.40, 3859.90, 3870.20
04/24/03, 3899.03, 3977.80, 3892.20, 3899.03
04/23/03, 3966.45, 3997.30, 3917.70, 3966.45
04/22/03, 3917.69, 3924.20, 3873.90, 3917.69
04/17/03, 3889.22, 3904.60, 3826.10, 3889.22
04/16/03, 3854.90, 3967.80, 3849.50, 3854.90
04/15/03, 3916.85, 3926.50, 3849.40, 3916.85
04/14/03, 3849.41, 3857.40, 3800.70, 3849.41
04/11/03, 3808.08, 3871.40, 3803.30, 3808.08
04/10/03, 3803.27, 3870.70, 3803.20, 3803.27
04/09/03, 3861.42, 3907.10, 3824.50, 3861.42
04/08/03, 3868.79, 3935.80, 3868.50, 3868.79
04/07/03, 3935.82, 3962.20, 3814.40, 3935.82
04/04/03, 3814.36, 3841.70, 3751.70, 3814.36
04/03/03, 3771.05, 3808.50, 3744.40, 3771.05
04/02/03, 3753.41, 3778.30, 3682.00, 3753.41
04/01/03, 3684.78, 3691.80, 3612.30, 3684.78
03/31/03, 3613.28, 3708.50, 3580.90, 3613.28
03/28/03, 3708.53, 3752.60, 3695.70, 3708.53
03/27/03, 3729.05, 3793.10, 3711.50, 3729.05
03/26/03, 3793.12, 3809.50, 3735.00, 3793.12
03/25/03, 3761.96, 3782.80, 3660.40, 3761.96
03/24/03, 3743.27, 3861.10, 3734.10, 3743.27
03/21/03, 3861.07, 3881.70, 3765.70, 3861.07
03/20/03, 3765.66, 3790.70, 3715.80, 3765.66
03/19/03, 3765.43, 3828.30, 3716.50, 3765.43
03/18/03, 3747.28, 3810.80, 3714.00, 3747.28
03/17/03, 3722.27, 3774.30, 3525.30, 3722.27
03/14/03, 3601.83, 3612.90, 3486.90, 3601.83
03/13/03, 3486.90, 3489.10, 3287.00, 3486.90
03/12/03, 3287.04, 3466.40, 3277.50, 3287.04
03/11/03, 3452.73, 3468.50, 3400.30, 3452.73
03/10/03, 3436.05, 3502.40, 3434.50, 3436.05
03/07/03, 3491.59, 3555.40, 3467.20, 3491.59
03/06/03, 3555.42, 3590.30, 3526.10, 3555.42
03/05/03, 3563.54, 3625.30, 3558.80, 3563.54
03/04/03, 3625.34, 3684.70, 3612.60, 3625.34
03/03/03, 3684.67, 3714.90, 3640.80, 3684.67
02/28/03, 3655.58, 3655.60, 3553.60, 3655.58
02/27/03, 3569.88, 3627.40, 3535.10, 3569.88
02/26/03, 3593.29, 3652.00, 3558.80, 3593.29
02/25/03, 3621.47, 3701.80, 3592.10, 3621.47
02/24/03, 3701.84, 3746.50, 3699.80, 3701.84
02/21/03, 3727.11, 3727.10, 3660.20, 3727.11
02/20/03, 3687.25, 3724.70, 3655.80, 3687.25
02/19/03, 3658.30, 3738.50, 3657.90, 3658.30
02/18/03, 3729.54, 3747.00, 3669.60, 3729.54
02/17/03, 3692.37, 3692.40, 3611.90, 3692.37
02/14/03, 3611.90, 3683.60, 3601.50, 3611.90
02/13/03, 3610.82, 3640.70, 3568.70, 3610.82
02/12/03, 3616.12, 3669.20, 3613.30, 3616.12
02/11/03, 3669.21, 3675.00, 3579.10, 3669.21
02/10/03, 3579.07, 3626.40, 3568.10, 3579.07
02/07/03, 3599.16, 3639.10, 3568.40, 3599.16
02/06/03, 3597.04, 3689.70, 3563.90, 3597.04
02/05/03, 3678.72, 3678.70, 3569.00, 3678.72
02/04/03, 3590.09, 3689.40, 3590.10, 3590.09
02/03/03, 3689.36, 3698.90, 3567.40, 3689.36
01/31/03, 3567.41, 3580.50, 3510.60, 3567.41
01/30/03, 3578.67, 3579.60, 3483.80, 3578.67
01/29/03, 3483.79, 3493.70, 3391.50, 3483.79
01/28/03, 3489.98, 3538.50, 3464.10, 3489.98
01/27/03, 3480.83, 3603.70, 3460.30, 3480.83
01/24/03, 3603.72, 3665.20, 3583.70, 3603.72
01/23/03, 3622.16, 3721.70, 3622.20, 3622.16
01/22/03, 3677.98, 3752.80, 3658.40, 3677.98
01/21/03, 3736.69, 3815.00, 3736.70, 3736.69
01/20/03, 3778.61, 3853.40, 3774.10, 3778.61
01/17/03, 3820.57, 3881.80, 3820.60, 3820.57
01/16/03, 3881.81, 3900.80, 3863.10, 3881.81
01/15/03, 3887.75, 3963.20, 3880.10, 3887.75
01/14/03, 3945.59, 3983.80, 3924.30, 3945.59
01/13/03, 3948.27, 4020.20, 3921.90, 3948.27
01/10/03, 3974.12, 3997.20, 3926.00, 3974.12
01/09/03, 3933.98, 3942.50, 3865.80, 3933.98
01/08/03, 3924.82, 3957.40, 3906.80, 3924.82
01/07/03, 3957.39, 4015.40, 3925.40, 3957.39
01/06/03, 4001.37, 4025.50, 3930.90, 4001.37
01/03/03, 4004.95, 4027.60, 3991.20, 4004.95
01/02/03, 4009.46, 4009.50, 3915.80, 4009.46
12/31/02, 3940.36, 3949.10, 3890.70, 3940.36
12/30/02, 3900.62, 3903.70, 3805.10, 3900.62
12/27/02, 3829.39, 3944.10, 3822.20, 3829.39
12/24/02, 3942.10, 3957.70, 3923.40, 3942.10
12/23/02, 3936.87, 3936.90, 3887.60, 3936.87
12/20/02, 3889.86, 3893.30, 3841.40, 3889.86
12/19/02, 3841.41, 3907.20, 3803.40, 3841.41
12/18/02, 3835.18, 3911.40, 3827.80, 3835.18
12/17/02, 3908.71, 3999.80, 3906.10, 3908.71
12/16/02, 3983.97, 3987.90, 3846.80, 3983.97
12/13/02, 3878.07, 3961.80, 3839.40, 3878.07
12/12/02, 3935.31, 3982.30, 3916.00, 3935.31
12/11/02, 3974.87, 3995.00, 3919.90, 3974.87
12/10/02, 3925.00, 3985.60, 3912.10, 3925.00
12/09/02, 3933.93, 4039.80, 3933.90, 3933.93
12/06/02, 4013.46, 4050.40, 3931.90, 4013.46
12/05/02, 4032.42, 4109.90, 4019.60, 4032.42
12/04/02, 4048.60, 4075.40, 4023.00, 4048.60
12/03/02, 4075.39, 4154.30, 4070.60, 4075.39
12/02/02, 4154.27, 4218.60, 4149.80, 4154.27
11/29/02, 4169.41, 4206.80, 4130.30, 4169.41
11/28/02, 4185.40, 4202.20, 4138.90, 4185.40
11/27/02, 4144.19, 4146.20, 4060.90, 4144.19
11/26/02, 4070.96, 4142.10, 4058.30, 4070.96
11/25/02, 4122.21, 4197.70, 4108.00, 4122.21
11/22/02, 4175.23, 4224.80, 4162.80, 4175.23
11/21/02, 4190.00, 4194.80, 4094.90, 4190.00
11/20/02, 4094.86, 4118.40, 4069.30, 4094.86
11/19/02, 4096.51, 4116.90, 4070.70, 4096.51
11/18/02, 4115.99, 4164.70, 4087.00, 4115.99
11/15/02, 4091.62, 4117.40, 4053.10, 4091.62
11/14/02, 4053.14, 4064.00, 3985.40, 4053.14
11/13/02, 4029.38, 4085.00, 3986.90, 4029.38
11/12/02, 4085.05, 4085.00, 4013.90, 4085.05
11/11/02, 4015.58, 4044.00, 3961.00, 4015.58
11/08/02, 4034.58, 4091.60, 4026.20, 4034.58
11/07/02, 4081.26, 4147.10, 4073.40, 4081.26
11/06/02, 4103.72, 4192.40, 4101.00, 4103.72
11/05/02, 4146.13, 4146.10, 4083.10, 4146.13
11/04/02, 4141.46, 4143.40, 3997.00, 4141.46
11/01/02, 3996.98, 4039.70, 3953.30, 3996.98
10/31/02, 4039.66, 4073.00, 3978.70, 4039.66
10/30/02, 4002.65, 4002.70, 3934.60, 4002.65
10/29/02, 3935.93, 4090.50, 3919.40, 3935.93
10/28/02, 4090.46, 4147.90, 4051.10, 4090.46
10/25/02, 4051.09, 4103.70, 4019.80, 4051.09
10/24/02, 4103.69, 4107.70, 4006.90, 4103.69
10/23/02, 4006.91, 4166.60, 4006.90, 4006.91
10/22/02, 4118.88, 4184.60, 4108.80, 4118.88
10/21/02, 4133.77, 4156.30, 4086.50, 4133.77
10/18/02, 4130.54, 4197.50, 4075.40, 4130.54
10/17/02, 4170.68, 4189.00, 4057.70, 4170.68
10/16/02, 4057.71, 4179.60, 4031.60, 4057.71
10/15/02, 4130.33, 4130.30, 3931.60, 4130.33
10/14/02, 3931.64, 3992.60, 3908.10, 3931.64
10/11/02, 3953.38, 3953.40, 3777.30, 3953.38
10/10/02, 3777.28, 3780.40, 3663.40, 3777.28
10/09/02, 3742.40, 3778.30, 3704.30, 3742.40
10/08/02, 3730.47, 3840.50, 3723.90, 3730.47
10/07/02, 3780.93, 3813.80, 3733.40, 3780.93
10/04/02, 3813.77, 3886.20, 3793.70, 3813.77
10/03/02, 3880.34, 3961.50, 3855.50, 3880.34
10/02/02, 3905.25, 3925.60, 3797.40, 3905.25
10/01/02, 3797.40, 3806.40, 3690.40, 3797.40
09/30/02, 3721.75, 3907.20, 3669.70, 3721.75
09/27/02, 3907.20, 3920.30, 3831.20, 3907.20
09/26/02, 3850.61, 3850.60, 3696.20, 3850.61
09/25/02, 3696.25, 3771.50, 3624.20, 3696.25
09/24/02, 3671.13, 3761.10, 3609.90, 3671.13
09/23/02, 3739.37, 3925.20, 3717.80, 3739.37
09/20/02, 3860.10, 4064.10, 3755.60, 3860.10
09/19/02, 3813.53, 3896.90, 3781.60, 3813.53
09/18/02, 3865.41, 4025.10, 3865.40, 3865.41
09/17/02, 4025.15, 4150.20, 4014.70, 4025.15
09/16/02, 4044.25, 4068.40, 3973.70, 4044.25
09/13/02, 4008.02, 4085.30, 3927.80, 4008.02
09/12/02, 4084.90, 4210.70, 4078.70, 4084.90
09/11/02, 4210.66, 4246.40, 4129.40, 4210.66
09/10/02, 4175.52, 4177.60, 4062.40, 4175.52
09/09/02, 4062.44, 4107.20, 4035.50, 4062.44
09/06/02, 4107.22, 4138.30, 3981.90, 4107.22
09/05/02, 4011.01, 4064.70, 3918.60, 4011.01
09/04/02, 4026.95, 4071.60, 3990.30, 4026.95
09/03/02, 4028.65, 4180.90, 3991.00, 4028.65
09/02/02, 4180.88, 4227.30, 4156.20, 4180.88
08/30/02, 4227.28, 4259.30, 4173.50, 4227.28
08/29/02, 4209.31, 4274.00, 4179.30, 4209.31
08/28/02, 4274.02, 4449.70, 4274.00, 4274.02
08/27/02, 4449.72, 4464.00, 4358.30, 4449.72
08/23/02, 4389.82, 4455.30, 4389.80, 4389.82
08/22/02, 4434.72, 4437.20, 4364.80, 4434.72
08/21/02, 4364.80, 4466.40, 4348.90, 4364.80
08/20/02, 4368.89, 4452.40, 4361.50, 4368.89
08/19/02, 4426.85, 4432.30, 4307.70, 4426.85
08/16/02, 4329.97, 4382.30, 4285.90, 4329.97
08/15/02, 4327.45, 4345.70, 4171.10, 4327.45
08/14/02, 4171.06, 4271.70, 4158.30, 4171.06
08/13/02, 4271.66, 4271.70, 4162.50, 4271.66
08/12/02, 4221.56, 4322.40, 4212.70, 4221.56
08/09/02, 4322.36, 4322.40, 4190.40, 4322.36
08/08/02, 4240.47, 4240.50, 4094.40, 4240.47
08/07/02, 4094.43, 4206.90, 4069.00, 4094.43
08/06/02, 4131.03, 4136.10, 3900.70, 4131.03
08/05/02, 3996.41, 4080.90, 3946.40, 3996.41
08/02/02, 4075.55, 4102.50, 4023.30, 4075.55
08/01/02, 4044.52, 4282.40, 4043.50, 4044.52
07/31/02, 4246.21, 4306.10, 4169.40, 4246.21
07/30/02, 4180.92, 4271.30, 4133.70, 4180.92
07/29/02, 4202.70, 4202.70, 4016.60, 4202.70
07/26/02, 4016.65, 4029.50, 3854.20, 4016.65
07/25/02, 3965.89, 3965.90, 3777.10, 3965.89
07/24/02, 3777.13, 3858.00, 3625.90, 3777.13
07/23/02, 3857.99, 3994.40, 3794.40, 3857.99
07/22/02, 3895.50, 4098.30, 3895.50, 3895.50
07/19/02, 4098.32, 4297.30, 4098.30, 4098.32
07/18/02, 4297.30, 4301.20, 4168.10, 4297.30
07/17/02, 4190.63, 4200.00, 3966.80, 4190.63
07/16/02, 4021.93, 4080.00, 3860.30, 4021.93
07/15/02, 3994.50, 4258.70, 3974.60, 3994.50
07/12/02, 4224.11, 4341.10, 4171.00, 4224.11
07/11/02, 4230.05, 4420.10, 4230.00, 4230.05
07/10/02, 4420.13, 4542.90, 4420.10, 4420.13
07/09/02, 4542.94, 4636.10, 4493.00, 4542.94
07/08/02, 4601.29, 4615.60, 4552.00, 4601.29
07/05/02, 4615.65, 4618.80, 4471.20, 4615.65
07/04/02, 4471.19, 4471.70, 4392.60, 4471.19
07/03/02, 4392.55, 4572.70, 4392.60, 4392.55
07/02/02, 4546.77, 4685.80, 4530.70, 4546.77
07/01/02, 4685.76, 4708.70, 4620.70, 4685.76
06/28/02, 4656.36, 4657.10, 4540.60, 4656.36
06/27/02, 4540.65, 4589.60, 4521.00, 4540.65
06/26/02, 4531.01, 4631.00, 4442.90, 4531.01
06/25/02, 4630.96, 4648.10, 4541.90, 4630.96
06/24/02, 4541.87, 4644.60, 4537.70, 4541.87
06/21/02, 4605.35, 4641.40, 4506.30, 4605.35
06/20/02, 4580.34, 4679.60, 4568.40, 4580.34
06/19/02, 4652.43, 4702.00, 4616.70, 4652.43
06/18/02, 4702.01, 4775.10, 4697.70, 4702.01
06/17/02, 4756.75, 4761.70, 4630.80, 4756.75
06/14/02, 4630.77, 4771.90, 4565.40, 4630.77
06/13/02, 4771.91, 4882.80, 4762.20, 4771.91
06/12/02, 4851.67, 4934.80, 4850.80, 4851.67
06/11/02, 4934.82, 4943.70, 4888.30, 4934.82
06/10/02, 4928.21, 4948.30, 4905.00, 4928.21
06/07/02, 4920.40, 4957.60, 4851.20, 4920.40
06/06/02, 4957.63, 5016.70, 4951.40, 4957.63
06/05/02, 4989.15, 5085.10, 4971.40, 4989.15
05/31/02, 5085.07, 5085.10, 5036.30, 5085.07
05/30/02, 5040.75, 5083.00, 5016.90, 5040.75
05/29/02, 5082.98, 5085.10, 5056.40, 5082.98
05/28/02, 5074.22, 5169.10, 5062.40, 5074.22
05/27/02, 5136.26, 5187.90, 5136.00, 5136.26
05/24/02, 5169.07, 5197.10, 5166.80, 5169.07
05/23/02, 5175.31, 5195.90, 5129.40, 5175.31
05/22/02, 5151.89, 5200.50, 5137.00, 5151.89
05/21/02, 5197.21, 5242.40, 5187.60, 5197.21
05/20/02, 5208.10, 5246.50, 5200.30, 5208.10
05/17/02, 5217.98, 5282.20, 5211.90, 5217.98
05/16/02, 5248.53, 5278.90, 5241.90, 5248.53
05/15/02, 5259.11, 5272.20, 5236.70, 5259.11
05/14/02, 5239.47, 5260.90, 5181.90, 5239.47
05/13/02, 5204.84, 5208.20, 5147.50, 5204.84
05/10/02, 5171.24, 5204.30, 5160.20, 5171.24
05/09/02, 5197.58, 5216.60, 5178.30, 5197.58
05/08/02, 5209.10, 5209.10, 5119.90, 5209.10
05/07/02, 5119.90, 5203.10, 5082.70, 5119.90
05/03/02, 5203.05, 5236.00, 5146.50, 5203.05
05/02/02, 5174.06, 5192.70, 5125.50, 5174.06
05/01/02, 5125.51, 5177.70, 5125.00, 5125.51
04/30/02, 5165.58, 5168.80, 5131.90, 5165.58
04/29/02, 5153.86, 5171.40, 5123.70, 5153.86
04/26/02, 5159.01, 5218.00, 5141.90, 5159.01
04/25/02, 5197.54, 5218.20, 5116.00, 5197.54
04/24/02, 5218.17, 5225.30, 5169.00, 5218.17
04/23/02, 5190.99, 5241.60, 5171.50, 5190.99
04/22/02, 5221.47, 5243.60, 5209.50, 5221.47
04/19/02, 5243.60, 5248.90, 5210.40, 5243.60
04/18/02, 5229.37, 5291.60, 5229.40, 5229.37
04/17/02, 5263.88, 5292.30, 5256.60, 5263.88
04/16/02, 5259.88, 5259.90, 5201.40, 5259.88
04/15/02, 5201.44, 5209.00, 5153.20, 5201.44
04/12/02, 5161.02, 5179.90, 5137.40, 5161.02
04/11/02, 5137.43, 5243.70, 5136.30, 5137.43
04/10/02, 5229.12, 5236.10, 5155.10, 5229.12
04/09/02, 5179.56, 5213.20, 5164.60, 5179.56
